Band,Ort Grimm,Ort XY,Y,X,Jahr eigene,Jahr,Region eigene,Region Grimm,Wein,Haus,Unnamed: 11,X_num,Y_num,year_num,interval,Wein_score,Wein_binary,Haus_score,Haus_binary
6.0,Eibelstadt,,"49,72388889","10,00083333",1396,1396,MDT,Franken,ei,au,,10.00083333,49.72388889,1396.0,1350-1399,1.0,1.0,1.0,1.0
2.0,Eidenborn Falscheid (Saar),,"49,39145","6,90512",1564,1564,WMD,WMD,ei,au,,6.90512,49.39145,1564.0,1550-1599,1.0,1.0,1.0,1.0
2.0,Eidger und Eller (Mosel),Ediger-Eller,"50,098056","7,150833",1550,16. Jh.,WMD,WMD,ei,,,7.150833,50.098056,1550.0,1550-1599,1.0,1.0,,
2.0,Eidinger Eller (Mosel),Ediger-Eller,"50,098056","7,150833",1550,16. Jh.,WMD,WMD,ei,au,,7.150833,50.098056,1550.0,1550-1599,1.0,1.0,1.0,1.0
5.0,Eisenberg (bei Grünstadt und Ramsen),,,,1656,1656,WMD,WMD,ei,,,,,1656.0,1650-1699,1.0,1.0,,
1.0,Ekbolzheim,Ekbolzheim,"48,578889","7,689722",1532,1532,Elsass,Elsass,ei,,,7.689722,48.578889,1532.0,1500-1549,1.0,1.0,,
2.0,Ellenz (Mosel),,"50,114167","7,233889",1644,1644,WMD,WMD,ei,,,7.233889,50.114167,1644.0,1600-1649,1.0,1.0,,
2.0,Emmel (Mosel),,"49,883056","6,916667",1532,1532,WMD,WMD,ei,au,,6.916667,49.883056,1532.0,1500-1549,1.0,1.0,1.0,1.0
2.0,Endenich (Bonn),,"50,725139","7,072833",1552,1552,WMD,WMD,ei,,,7.072833,50.725139,1552.0,1550-1599,1.0,1.0,,
3.0,Enzersdorf,Enzersdorf an der Fischa,"48,079444","16,606667",1575,1575,OOD,Österreich,ei,,,16.606667,48.079444,1575.0,1550-1599,1.0,1.0,,
3.0,Erenberg Dommershausen Dorweiler,Dommershausen,"50,143611","7,397778",NN,NN,WMD,WMD,ei,,,7.397778,50.143611,,,1.0,1.0,,
5.0,Erpoltzheim (bei Dürckheim),,,,NN,NN,WMD,WMD,ei,au,,,,,,1.0,1.0,1.0,1.0
2.0,Esch,,"49,898056","6,850278",1561,1561,WMD,WMD,ei,au,,6.850278,49.898056,1561.0,1550-1599,1.0,1.0,1.0,1.0
2.0,Eschweiler,Eschweiler (Junglinster),"49,717083","6,310053",1401,1401,WMD,WMD,ei,,,6.310053,49.717083,1401.0,1400-1449,1.0,1.0,,
2.0,Eschweiler (Weisthum des Glöckners),Eschweiler (Junglinster),"49,717083","6,310053",1401,1401,WMD,WMD,ei,,,6.310053,49.717083,1401.0,1400-1449,1.0,1.0,,
6.0,Essenbach bei Landshut,,"48,616667","12,216667",NN,NN,OOD,Baiern,ei,,,12.216667,48.616667,,,1.0,1.0,,
1.0,Euchhofen ,Eichhoffen,"48,383611","7,441667",NN,NN,Elsass,Elsass,ei,,,7.441667,48.383611,,,1.0,1.0,,
2.0,Faha,,"49,525933","6,486139",1462,1462,WMD,WMD,ei,,,6.486139,49.525933,1462.0,1450-1499,1.0,1.0,,
2.0,Faha,,"49,525933","6,486139",1529,1529,WMD,WMD,ei,,,6.486139,49.525933,1529.0,1500-1549,1.0,1.0,,
5.0,Fahr Ginnersdorf Wolfendorf,,,,1494,1494,MDT,MDT,ei,,,,,1494.0,1450-1499,1.0,1.0,,
6.0,Faid,,,,1580,1580,WMD,WMD,ei,au,,,,1580.0,1550-1599,1.0,1.0,1.0,1.0
2.0,Fankel,Bruttig-Fankel,"50,131389","7,231667",1459,1459,WMD,WMD,ei,,,7.231667,50.131389,1459.0,1450-1499,1.0,1.0,,
6.0,Fankel,,"50,131389","7,231667",1446,1446,WMD,WMD,ei,,,7.231667,50.131389,1446.0,1400-1449,1.0,1.0,,
3.0,Fellerich,,"49,681262","6,499994",1600,1600,WMD,WMD,ei,,,6.499994,49.681262,1600.0,1600-1649,1.0,1.0,,
2.0,Filzen (Hochwald),,"49,6736","6,5632",1598,1598,WMD,WMD,ei,,,6.5632,49.6736,1598.0,1550-1599,1.0,1.0,,
1.0,"Fischbach, Waldfischbach bei Türkheim",,"49,284586","7,652663",1536,1536,WMD,WMD,ei,au,,7.652663,49.284586,1536.0,1500-1549,1.0,1.0,1.0,1.0
4.0,Flacht,,,,1462,1462,WMD,WMD,ei,,,,,1462.0,1450-1499,1.0,1.0,,
2.0,Flamersheim (bei Münstereifel),,"50,623056","6,851389",NN,NN,WMD,WMD,ei,,,6.851389,50.623056,,,1.0,1.0,,
1.0,Fossenhelde,,"50,370833","8,015833",1444,1444,MDT,MDT,ei,,,8.015833,50.370833,1444.0,1400-1449,1.0,1.0,,
1.0,Fossenhelde = Fuchshöhe bei Diez,,"50,370833","8,015833",1383,1383,MDT,MDT,ei,,,8.015833,50.370833,1383.0,1350-1399,1.0,1.0,,
1.0,Frankenstein (bei Darmstadt Zwingenberg),,"49,793152","8,668242",NN,NN,MDT,MDT,ei,,,8.668242,49.793152,,,1.0,1.0,,
6.0,Frankfurt,,"50,110556","8,682222",NN,NN,MDT,WMD,ei,,,8.682222,50.110556,,,1.0,1.0,,
2.0,Fritzdorf (bei Bonn),,"50,595998","7,090173",1515,1515,WMD,WMD,ei,,,7.090173,50.595998,1515.0,1500-1549,1.0,1.0,,
1.0,Gärteshecken bei Burgschwalbach und Hanstetten,,"50,283222","8,080275",1540,1540,MDT,MDT,ei,,,8.080275,50.283222,1540.0,1500-1549,1.0,1.0,,
2.0,Gartzem (bei Münstereifel),Obergartzem,"50,633333","6,7",1573,1573,WMD,WMD,ei,,,6.7,50.633333,1573.0,1550-1599,1.0,1.0,,
6.0,Geimersheim,Gaimersheim,"48,81","11,371389",NN,NN,OOD,Baiern,ei,au,,11.371389,48.81,,,1.0,1.0,1.0,1.0
6.0,Geisfeld (bei Hermeskeil),,,,1607,1607,WMD,WMD,ei,au,,,,1607.0,1600-1649,1.0,1.0,1.0,1.0
1.0,Geispolzheim ,Geispizheim,"48,515","7,646389",NN,NN,Elsass,Elsass,ei,,,7.646389,48.515,,,1.0,1.0,,
2.0,Gemünden (an der Simmer),Gemünden (Hunsrück),"49,894444","7,4775",NN,NN,WMD,WMD,ei,au,,7.4775,49.894444,,,1.0,1.0,1.0,1.0
5.0,Gensheim Ginsheimb,,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
2.0,Genzingen,,"49,898056","7,928056",NN,NN,WMD,WMD,ei,,,7.928056,49.898056,,,1.0,1.0,,
4.0,Genzingen,,"49,898056","7,928056",NN,NN,WMD,WMD,ei,,,7.928056,49.898056,,,1.0,1.0,,
1.0,Gerau,,"49,921389","8,481806",NN,NN,MDT,MDT,ei,,,8.481806,49.921389,,,1.0,1.0,,
4.0,Gewenheim,,,,1579,1579,Elsass,Elsass,ei,,,,,1579.0,1550-1599,1.0,1.0,,
4.0,Gildwiller,,"47,68944444","7,134166667",NN,1394-1625,Elsass,Elsass,ei,,,7.134166667,47.68944444,1394.0,1350-1399,1.0,1.0,,
6.0,Gillenbeuren (bei Cochem),,,,1554,1554,WMD,WMD,ei,,,,,1554.0,1550-1599,1.0,1.0,,
5.0,Gleiszweiler,,49,8,1568,1568,Elsass,WMD,ei,au,,8.0,49.0,1568.0,1550-1599,1.0,1.0,1.0,1.0
6.0,Glitzem (bei Trier),,,,1550,1550,WMD,WMD,ei,,,,,1550.0,1550-1599,1.0,1.0,,
2.0,Godesberg (bei Bonn),,"50,684722","7,155",1577,1577,WMD,WMD,ei,au,,7.155,50.684722,1577.0,1550-1599,1.0,1.0,1.0,1.0
5.0,Goellheim (bei Grünstadt),,,,1450,1450,WMD,WMD,ei,au,,,,1450.0,1450-1499,1.0,1.0,1.0,1.0
5.0,Goersdorf,,,,NN,NN,Elsass,Elsass,ei,au,,,,,,1.0,1.0,1.0,1.0
6.0,Goldburghausen bei Nördlingen,,"48,850556","10,433889",1575,1575,WOD,Schwaben,ei,au,,10.433889,48.850556,1575.0,1550-1599,1.0,1.0,1.0,1.0
2.0,Gondenbret (Prüm),Gondenbrett,"50,235556","6,414722",NN,NN,WMD,WMD,ei,au,,6.414722,50.235556,,,1.0,1.0,1.0,1.0
2.0,Gondorf (Mosel),,"50,309167","7,455556",NN,NN,WMD,WMD,ei,,,7.455556,50.309167,,,1.0,1.0,,
2.0,Graach,,"49,935","7,0625",1586,1586,WMD,WMD,ei,au,,7.0625,49.935,1586.0,1550-1599,1.0,1.0,1.0,1.0
2.0,Gräferath (Eifel),Niersbach,"49,940278","6,7425",1615,1615,WMD,WMD,ei,,,6.7425,49.940278,1615.0,1600-1649,1.0,1.0,,
6.0,Greggenhofen im Allgäu bei Sonthofen,,"47,570722","10,268194",1387,1387,OOD,Schwaben,ei,,,10.268194,47.570722,1387.0,1350-1399,1.0,1.0,,
6.0,Greusenheim (Rotfels),,,,1448,1448,MDT,Franken,ei,,,,,1448.0,1400-1449,1.0,1.0,,
4.0,Griesheim,,,,1462,1462,Elsass,Elsass,ei,,,,,1462.0,1450-1499,1.0,1.0,,
5.0,Groß Bockenheim,,50,8,1300,1300,WMD,WMD,ei,au,,8.0,50.0,1300.0,1300-1349,1.0,1.0,1.0,1.0
6.0,Grosselfingen bei Nördlingen,,"48,837265","10,56111",NN,Abschrift 17. Jh.,WOD,Schwaben,ei,au,,10.56111,48.837265,1650.0,1650-1699,1.0,1.0,1.0,1.0
2.0,"Gutenberg (Hundsrück, Nahe)",,"49,879722","7,798611",1498,1498,WMD,WMD,ei,,,7.798611,49.879722,1498.0,1450-1499,1.0,1.0,,
6.0,Gutweiler bei Trier,,"49,72","6,726667",1558,1558,WMD,WMD,ei,,,6.726667,49.72,1558.0,1550-1599,1.0,1.0,,
2.0,Halsenbach u. Bickenbach,Halsenbach,"50,17606","7,5506",1647,1647,WMD,WMD,ei,,,7.5506,50.17606,1647.0,1600-1649,1.0,1.0,,
2.0,Harlingen (Saar),,"49,420067","6,650247",1570,1570,WMD,WMD,ei,,,6.650247,49.420067,1570.0,1550-1599,1.0,1.0,,
1.0,Haselach (bei Molsheim),,"48,550556","7,329722",1336,1336,Elsass,Elsass,ei,u,,7.329722,48.550556,1336.0,1300-1349,1.0,1.0,0.0,0.0
5.0,Hattweiler,,,,1575,1575,WMD,WMD,ei,au,,,,1575.0,1550-1599,1.0,1.0,1.0,1.0
3.0,Hausen,,"49,9","11,03",1449,1449,MDT,Franken,ei,,,11.03,49.9,1449.0,1400-1449,1.0,1.0,,
4.0,Hecken,,,,1661,1661,Elsass,Elsass,ei,,,,,1661.0,1650-1699,1.0,1.0,,
3.0,Heidenheim,Heidenheim an der Brenz,"48,67668","10,15406",1482,1482,,Franken,ei,,,10.15406,48.67668,1482.0,1450-1499,1.0,1.0,,
6.0,Heidenheim Kloster Anhausen,,,,1526,1526,MDT,Franken,ei,,,,,1526.0,1500-1549,1.0,1.0,,
1.0,Heimbach Weiss Gladbach (bei Koblenz),,"50,450455","7,538711",1630,1630,WMD,MDT,ei,,,7.538711,50.450455,1630.0,1600-1649,1.0,1.0,,
4.0,Heimersheim,,,,1413,1413,Elsass,Elsass,ei,au,,,,1413.0,1400-1449,1.0,1.0,1.0,1.0
2.0,Helfant (Obermosel),,"49,58891","6,41285",NN,NN,WMD,WMD,ei,,,6.41285,49.58891,,,1.0,1.0,,
1.0,Hengweiler,,"48,667222","7,333333",1584,1584,Elsass,Elsass,ei,au,,7.333333,48.667222,1584.0,1550-1599,1.0,1.0,1.0,1.0
5.0,Heppenheim,,"49,64152778","8,645",1497,1497,MDT,MDT,ei,,,8.645,49.64152778,1497.0,1450-1499,1.0,1.0,,
4.0,Herlisheim bei Colmar,,,,1454,1454,Elsass,Elsass,ei,,,,,1454.0,1450-1499,1.0,1.0,,
5.0,Herxheim am Berg,,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
6.0,Hessigheim,,,,1424,1424,WOD,Schwaben,ei,u,,,,1424.0,1400-1449,1.0,1.0,0.0,0.0
2.0,Hetzerad (Esch),,"49,878333","6,814167",1561,1561,WMD,WMD,ei,,,6.814167,49.878333,1561.0,1550-1599,1.0,1.0,,
3.0,Hilden (bei Düsseldorf),,"51,171389","6,939444",1386,1386,NDT,Westfalen,ei,,,6.939444,51.171389,1386.0,1350-1399,1.0,1.0,,
6.0,Hillesheim,,"50,293056","6,675",NN,NN,WMD,WMD,ei,,,6.675,50.293056,,,1.0,1.0,,
5.0,Hindisheim,,,,NN,NN,Elsass,Elsass,ei,,,,,,,1.0,1.0,,
5.0,Hochstetten,,50,8,1543,1543,WMD,WMD,ei,au,,8.0,50.0,1543.0,1500-1549,1.0,1.0,1.0,1.0
5.0,Hoerdt,Hœrdt,"48,696389","7,783889",1565,1565,Elsass,Elsass,ei,,,7.783889,48.696389,1565.0,1550-1599,1.0,1.0,,
6.0,Hoevels bei Daun und Hillesheim,,"50,198611","6,831944",1559,1559,WMD,WMD,ei,,,6.831944,50.198611,1559.0,1550-1599,1.0,1.0,,
3.0,Hofbibra,Hofbieber,"50,587222","9,837778",1525,1525,MDT,Hessen,ei,,,9.837778,50.587222,1525.0,1500-1549,1.0,1.0,,
6.0,Hofheim (bei Haßfurt),,,,NN,NN,MDT,Franken,ei,au,,,,,,1.0,1.0,1.0,1.0
3.0,"Hofstätten, Massenbuch, Halsbach",Hofstetten (Gemünden am Main),"50,05619","9,65682",1456,1456,MDT,Franken,ei,,,9.65682,50.05619,1456.0,1450-1499,1.0,1.0,,
3.0,"Hofstätten, Massenbuch, Halsbach",Hofstetten (Gemünden am Main),"50,05619","9,65682",1552,1552,MDT,Franken,ei,,,9.65682,50.05619,1552.0,1550-1599,1.0,1.0,,
1.0,"Hohenfrankenheim bei Brumat, Maursmünster",,"48,730833","7,577222",NN,NN,Elsass,Elsass,ei,,,7.577222,48.730833,,,1.0,1.0,,
6.0,Holzkirchen bei Öttingen,,"48,955278","10,605278",1450,1450,WOD,Schwaben,ei,au,,10.605278,48.955278,1450.0,1450-1499,1.0,1.0,1.0,1.0
5.0,Hornbach (bei Zweibrücken),,,,NN,1354 Abschrift 17. Jh.,WMD,WMD,ei,au,,,,1650.0,1650-1699,1.0,1.0,1.0,1.0
2.0,Hottenbach,,"49,824883","7,298103",NN,NN,WMD,WMD,ei,,,7.298103,49.824883,,,1.0,1.0,,
6.0,Huisheim bei Allerheim,,"48,824444","10,704722",1505,1505,WOD,Schwaben,ei,au,,10.704722,48.824444,1505.0,1500-1549,1.0,1.0,1.0,1.0
4.0,Hundspach,Hunspach,,,1588,1588,Elsass,Elsass,ei,,,,,1588.0,1550-1599,1.0,1.0,,
4.0,Hürtigheim (bei Fessenheim und Strasbourg),,,,1454,1454,Elsass,Elsass,ei,,,,,1454.0,1450-1499,1.0,1.0,,
2.0,Igel,,"49,71","6,548056",1537,1537,WMD,WMD,ei,au,,6.548056,49.71,1537.0,1500-1549,1.0,1.0,1.0,1.0
1.0,Imbsheim,Imsheim,"48,80229","7,454066",1559,1559,Elsass,Elsass,ei,,,7.454066,48.80229,1559.0,1550-1599,1.0,1.0,,
2.0,Immerath (Eifel),,"50,130278","6,959444",NN,NN,WMD,WMD,ei,,,6.959444,50.130278,,,1.0,1.0,,
2.0,Immeroth (Eifel),,"50,130278","6,959444",1660,1660,WMD,WMD,ei,au,,6.959444,50.130278,1660.0,1650-1699,1.0,1.0,1.0,1.0
6.0,Irsch Serrig Beurig bei Saarburg,,"49,605","6,594444",1550,16. Jh.,WMD,WMD,ei,,,6.594444,49.605,1550.0,1550-1599,1.0,1.0,,
6.0,Itzlingen bei Schneidheim,,"48,905126","10,356232",1625,1625,WOD,Schwaben,ei,au,,10.356232,48.905126,1625.0,1600-1649,1.0,1.0,1.0,1.0
4.0,Kaisers Dinghof Egissheim,,,,1559,1559,Elsass,Elsass,ei,,,,,1559.0,1550-1599,1.0,1.0,,
3.0,Kaltensondheim,,"49,729489","10,088453",1468,1468,MDT,Franken,ei,,,10.088453,49.729489,1468.0,1450-1499,1.0,1.0,,
2.0,Kellenbach bei Kirn,,"49,8475","7,495",1560,1560,WMD,WMD,ei,au,,7.495,49.8475,1560.0,1550-1599,1.0,1.0,1.0,1.0
2.0,Kenfuss,,"50,088361","7,020733",1500,1500,WMD,WMD,ei,au,,7.020733,50.088361,1500.0,1500-1549,1.0,1.0,1.0,1.0
6.0,Kerlich Eifel,,"50,386944","7,495278",1551,1551,WMD,WMD,ei,,,7.495278,50.386944,1551.0,1550-1599,1.0,1.0,,
2.0,Kern (Mosel),Moselkern,"50,193611","7,371111",1680,1680,WMD,WMD,ei,,,7.371111,50.193611,1680.0,1650-1699,1.0,1.0,,
6.0,Kesselheim Eifel bzw Rhein,,"50,396389","7,585556",1551,1551,WMD,WMD,ei,,,7.585556,50.396389,1551.0,1550-1599,1.0,1.0,,
4.0,Kienzheim bei Sigolsheim,,,,1597,1597-1734,Elsass,Elsass,ei,,,,,1597.0,1550-1599,1.0,1.0,,
2.0,Kirst Thirn (Mosel),Sehl,"50,137509","7,178649",NN,NN,WMD,WMD,ei,,,7.178649,50.137509,,,1.0,1.0,,
2.0,Kirst und Thirn (Mosel),Sehl,"50,137509","7,178649",NN,NN,WMD,WMD,ei,,,7.178649,50.137509,,,1.0,1.0,,
5.0,Klein Nidesheim Utzelsheim Bobenheim (bei Worms und Frankenthal),,,,NN,NN,WMD,WMD,ei,au,,,,,,1.0,1.0,1.0,1.0
1.0,Kleinfrankenheim,,"48,656667","7,567778",NN,NN,Elsass,Elsass,ei,,,7.567778,48.656667,,,1.0,1.0,,
5.0,Kleinlinden,,,,1577,1577,MDT,Hessen,ei,,,,,1577.0,1550-1599,1.0,1.0,,
3.0,Kleinwelzheim,,"50,04","8,98",1533,1533,MDT,Franken,ei,,,8.98,50.04,1533.0,1500-1549,1.0,1.0,,
6.0,Kloster Anhausen (bei Heidenheim und Geißlingen),,,,NN,NN,WOD,Schwaben,ei,,,,,,,1.0,1.0,,
6.0,Kloster Baumburg Altenmarkt an der Alz,,"47,998056","12,530833",1439,1439,OOD,Baiern,ei,,,12.530833,47.998056,1439.0,1400-1449,1.0,1.0,,
2.0,Kobern (Mosel),Kobern-Gondorf,"50,309167","7,455556",NN,NN,WMD,WMD,ei,,,7.455556,50.309167,,,1.0,1.0,,
2.0,Königreich (Saar bei Horchweiler),ggf. Merchweiler,"49,360278","7,06",1550,1550,WMD,WMD,ei,,,7.06,49.360278,1550.0,1550-1599,1.0,1.0,,
2.0,Krahnenforst (bei Münstereifel),Neukirchen (Rheinbach) ,"50,5888","6,92834",1586,1586,WMD,WMD,ei,au,,6.92834,50.5888,1586.0,1550-1599,1.0,1.0,1.0,1.0
6.0,Kretz bei Andernach,,"50,395833","7,361667",NN,NN,WMD,WMD,ei,,,7.361667,50.395833,,,1.0,1.0,,
1.0,Kriftel (Borne und Crüftel),Schlo�born und Kr�ftel,"50,198333","8,381944",1556,1556,MDT,MDT,ei,,,8.381944,50.198333,1556.0,1550-1599,1.0,1.0,,
6.0,Kyllburg (an der Kyll),,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
2.0,Lampaden,,"49,648611","6,701944",NN,NN,WMD,WMD,ei,au,,6.701944,49.648611,,,1.0,1.0,1.0,1.0
5.0,Lampersloch,,,,NN,NN,Elsass,Elsass,ei,,,,,,,1.0,1.0,,
4.0,Lampertsheim,,,,1571,1571,WMD,WMD,ei,,,,,1571.0,1550-1599,1.0,1.0,,
1.0,Landsberg (bei Heppenheim),,"49,641528","8,645",1430,1430,MDT,Schwarzwald,ei,,,8.645,49.641528,1430.0,1400-1449,1.0,1.0,,
1.0,Langenerchingen Landorf Mülheim bei Frauenfeld,,"47,5638","8,9079",NN,NN,CH,CH,ei,,,8.9079,47.5638,,,1.0,1.0,,
2.0,Langenlonsheim,,"49,894722","7,898056",NN,NN,WMD,WMD,ei,,,7.898056,49.894722,,,1.0,1.0,,
4.0,Laubersheim,,,,1482,1482,WMD,WMD,ei,,,,,1482.0,1450-1499,1.0,1.0,,
3.0,Lauterbach,,"50,64","9,4",1589,1589,MDT,Hessen,ei,,,9.4,50.64,1589.0,1550-1599,1.0,1.0,,
3.0,Lauterbach,,"50,64","9,4",1469,1469,MDT,Hessen,ei,au,,9.4,50.64,1469.0,1450-1499,1.0,1.0,1.0,1.0
6.0,Leiwen (Mosel),,,,1546,1546,WMD,WMD,ei,,,,,1546.0,1500-1549,1.0,1.0,,
3.0,Lengfurt,,"49,81","9,603889",1448,1448,MDT,Franken,ei,,,9.603889,49.81,1448.0,1400-1449,1.0,1.0,,
2.0,Leningenaltorf (Saar),Leiningen (Saar),"50,133333","7,570278",NN,NN,WMD,WMD,ei,,,7.570278,50.133333,,,1.0,1.0,,
2.0,Leye (Mosel/Eifel),Koblenz-Lay,"50,321111","7,539722",1555,1555,WMD,WMD,ei,,,7.539722,50.321111,1555.0,1550-1599,1.0,1.0,,
2.0,Liesdorf (Saar),,"49,3025","6,758889",1458,1458,WMD,WMD,ei,u,,6.758889,49.3025,1458.0,1450-1499,1.0,1.0,0.0,0.0
1.0,Limburg an der Lahn,,"50,38333333","8,066666667",1720,1720,MDT,WMD,ei,,,8.066666667,50.38333333,1720.0,1700-1749,1.0,1.0,,
5.0,Limersheim,,,,NN,NN,Elsass,Elsass,ei,,,,,,,1.0,1.0,,
5.0,Lingenfeld,,,,1515,1515,WMD,WMD,ei,,,,,1515.0,1500-1549,1.0,1.0,,
6.0,Losheim,,"49,509777","6,756679",1599,1599,WMD,WMD,ei,,,6.756679,49.509777,1599.0,1550-1599,1.0,1.0,,
2.0,Lössenich (bei Münstereifel),,"50,672222","6,669167",1529,1529,WMD,WMD,ei,,,6.669167,50.672222,1529.0,1500-1549,1.0,1.0,,
5.0,Lutter Brunn (bei Belfort),,,,1450,1450,Elsass,Elsass,ei,au,,,,1450.0,1450-1499,1.0,1.0,1.0,1.0
2.0,"Luxem bei Düren, Zülpich",,"50,319444","7,106667",1544,1544,WMD,WMD,ei,au,,7.106667,50.319444,1544.0,1500-1549,1.0,1.0,1.0,1.0
2.0,Luxingen (Eifel),Lissingen,"50,21599","6,63678",1563,1563,WMD,WMD,ei,,,6.63678,50.21599,1563.0,1550-1599,1.0,1.0,,
3.0,Manderfeld (Eifel),,"50,330556","6,34",NN,NN,WMD,WMD,ei,,,6.34,50.330556,,,1.0,1.0,,
6.0,Mandern,,,,1537,1537,WMD,WMD,ei,,,,,1537.0,1500-1549,1.0,1.0,,
2.0,Mannenbach,Mannebach (Beltheim),"50,111026","7,432213",1601,1601,WMD,WMD,ei,,"Vielleicht Mannebach (bei Saarburg), liegt n�her an Trier",7.432213,50.111026,1601.0,1600-1649,1.0,1.0,,
6.0,Markt Offingen,Offingen bei Wallerstein,"48,923611","10,468056",1381,1381,WOD,Schwaben,ei,au,,10.468056,48.923611,1381.0,1350-1399,1.0,1.0,1.0,1.0
2.0,Martinsdorf,Mertesdorf,"49,771944","6,732778",1542,1542,WMD,WMD,ei,,,6.732778,49.771944,1542.0,1500-1549,1.0,1.0,,
6.0,Mayen,,"50,329615","7,221258",1556,1556,WMD,WMD,ei,,,7.221258,50.329615,1556.0,1550-1599,1.0,1.0,,
6.0,Mayen,,"50,329615","7,221258",NN,NN,WMD,WMD,ei,,,7.221258,50.329615,,,1.0,1.0,,
4.0,Meddersheim,,"49,776944","7,618333",1514,1514,WMD,WMD,ei,au,,7.618333,49.776944,1514.0,1500-1549,1.0,1.0,1.0,1.0
2.0,Meien,Mayen,"50,329615","7,221258",NN,NN,WMD,WMD,ei,,,7.221258,50.329615,,,1.0,1.0,,
5.0,Menchhofen,,,,1621,1621,Elsass,Elsass,ei,,,,,1621.0,1600-1649,1.0,1.0,,
2.0,Mengerschied (Hunsrück),,"49,914167","7,511389",1539,1539,WMD,WMD,ei,,,7.511389,49.914167,1539.0,1500-1549,1.0,1.0,,
2.0,Merzig (Saar),,"49,44278","6,63715",1529,1529,WMD,WMD,ei,,,6.63715,49.44278,1529.0,1500-1549,1.0,1.0,,
6.0,Merzig an der Saar,,,,1529,1529,WMD,WMD,ei,,,,,1529.0,1500-1549,1.0,1.0,,
2.0,Metloch (Saar),Mettlach,"49,493889","6,6",1485,1485,WMD,WMD,ei,au,,6.6,49.493889,1485.0,1450-1499,1.0,1.0,1.0,1.0
2.0,Metternich (bei Koblenz),,"50,365833","7,554167",1536,1536,WMD,WMD,ei,,,7.554167,50.365833,1536.0,1500-1549,1.0,1.0,,
2.0,Michelbach (Hochwald),,"49,465047","6,838387",1514,1514,WMD,WMD,ei,,,6.838387,49.465047,1514.0,1500-1549,1.0,1.0,,
2.0,Michelnbach,Tholey ggf. Macherbach,"49,481111","7,031389",1514,1514,WMD,WMD,ei,,,7.031389,49.481111,1514.0,1500-1549,1.0,1.0,,
4.0,Miel (bei Ollheim),,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
5.0,Mittelbrexbach,,,,1482,1482,WMD,WMD,ei,au,,,,1482.0,1450-1499,1.0,1.0,1.0,1.0
5.0,Mockstadt,,,,1663,1663,MDT,Hessen,ei,au,,,,1663.0,1650-1699,1.0,1.0,1.0,1.0
1.0,Mörfeld bei Darmstadt,,"49,975827","8,567896",NN,NN,MDT,MDT,ei,,,8.567896,49.975827,,,1.0,1.0,,
2.0,Möringer Wald,Blankenheim-Wald,"50,442129","6,597323",1518,1518,WMD,WMD,ei,,,6.597323,50.442129,1518.0,1500-1549,1.0,1.0,,
2.0,Moselweis,,"50,350833","7,558611",1580,1580,WMD,WMD,ei,,,7.558611,50.350833,1580.0,1550-1599,1.0,1.0,,
6.0,Muestert auch Mosel-Münster,,,,1672,1672,WMD,WMD,ei,,,,,1672.0,1650-1699,1.0,1.0,,
4.0,Muggenhausen (Schwarzmaar),,,,1555,1555,WMD,WMD,ei,,,,,1555.0,1550-1599,1.0,1.0,,
1.0,Mülbach,Mollkirch,"48,516111","7,297778",NN,NN,Elsass,Elsass,ei,,,7.297778,48.516111,,,1.0,1.0,,
6.0,Münstermaifeld Eifel,,"50,2475","7,363056",NN,NN,WMD,WMD,ei,,,7.363056,50.2475,,,1.0,1.0,,
6.0,Mütscheid bei Münster-Eifel,,"50,480211","6,843119",1622,1622,WMD,WMD,ei,au,,6.843119,50.480211,1622.0,1600-1649,1.0,1.0,1.0,1.0
4.0,Nackenheim,,,,1510,1510,WMD,WMD,ei,,,,,1510.0,1500-1549,1.0,1.0,,
6.0,Naeher-Memmingen,,,,NN,Abschrift 17. Jh. Z.T. 1366,WOD,Schwaben,ei,,,,,1650.0,1650-1699,1.0,1.0,,
2.0,Nalbach,,"49,378889","6,788056",1532,1532,WMD,WMD,ei,,,6.788056,49.378889,1532.0,1500-1549,1.0,1.0,,
5.0,Nanstuhl Nanstein heute Landstuhl,Landstuhl,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
2.0,Neef (Eifel),,"50,091667","7,139167",1653,1653,WMD,WMD,ei,,,7.139167,50.091667,1653.0,1650-1699,1.0,1.0,,
5.0,Neugartheim,,,,NN,NN,Elsass,Elsass,ei,au,,,,,,1.0,1.0,1.0,1.0
2.0,Neumagen (Mosel),,"49,85951","6,89762",1315,1315,WMD,WMD,ei,,,6.89762,49.85951,1315.0,1300-1349,1.0,1.0,,
5.0,Neunkirchen Balborn (bei Winnweiler),,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
6.0,Neustadt (bei Wertheim),,,,1534,1534,MDT,Franken,ei,,,,,1534.0,1500-1549,1.0,1.0,,
6.0,Neustadt Erlach ,,"49,929748","9,574894",1494,1494,MDT,Franken,ei,au,,9.574894,49.929748,1494.0,1450-1499,1.0,1.0,1.0,1.0
